Title,Description,Link
Qur'anic verses,"Qur'anic verses 60-63 and 142-144 of the 6th chapter of the Qur'an entitled al-An'am (The Cattle), written in the Maghribi script during the 13th-14th Cent. A number of Qur'ans similar to this fragment were produced on the Iberian peninsula ca. 1250-1500. They were made for the Nasrids ruling from Granada, Spain (1232-1492) and the Marinids, who reigned from their capital in Fez, Morrocco (1248-1340)....",https://www.loc.gov/item/2019714704/
Qur'anic verses,"Qur'anic verses 105-114 of the 4th chapter of the Qur'an entitled al-Nisa' (The Women), written in Kufi (New Style I), a script typical of the 12th century. Dimensions of Written Surface: 22 (w) x 28.5 (h) cm God does not forgive the sin of joining other gods with Him (polytheism), / But He forgives whom He pleases of other sins than this. / One...",https://www.loc.gov/item/2019714705/
Qur'anic verses,"Qur'anic verses 49-66 of the 26th chapter of the Qur'an entitled al-Shu'ara' (The Poets), written in the Kufi script is close to syle D.IV, during the 9th century. Dimensions of Written Surface: 11 (w) x 7 (h) cm Surat al-Shu'ara' initiates a series of chapters (26-29) that describe various communities and their reactions to prophets of the past. This surah in particular presents the...",https://www.loc.gov/item/2019714710/
Qur'anic Verses,"Qur'anic verses 9-24 of the 72nd chapter of the Qur'an entitled Surat al-Jinn (The Spirits), written in the Kufi script, New Style, during 12th cent. Dimensions of Written Surface: 13 (w) x 22.2 (h) cm Keep in remembrance the name of your Lord and devote yourself to Him wholeheartedly. (73:8). Other verse markers within the text consist of gold 6-petalled flowers dotted with red...",https://www.loc.gov/item/2019714712/
Qur'anic Verses,"Qur'anic verses 17-29 of the 48th chapter of the Qur'an entitled Surat al-Fath (The Victory), written in the Kufi script, New Style, during 12th cent. Dimensions of Written Surface: 12.8 (w) x 22.5 (h) cm In the center of the left margin on the folio's recto, a round blue and gold medallion inscribed with the term 'ashar (ten) marks the surah's 20th verse. The...",https://www.loc.gov/item/2019714713/
Qur'anic verses,"Qur'anic verses 1-6 of the 69th chapter of the Qur'an entitled al-Haqqah (The Truth), written in Kufi (New Syle III) from the 10th century. Dimensions of Written Surface: Recto: 6 (w) x 8.1 (h) cm. Dimensions of Written Surface: Verso: 6 (w) x 8 (h) cm The chapter title of Surat al-Haqqah at the top left of the bifolio is executed in gold ink....",https://www.loc.gov/item/2019714590/
"Stratigraphy and correlation of the Oligocene to Pleistocene section at Bethany Beach, Delaware /","The Bethany Beach borehole (Qj32-27) provides a nearly continuous record of the Oligocene to Pleistocene formations of eastern Sussex County, Delaware. This 1470-ft-deep, continuously cored hole penetrated Oligocene, Miocene, and Pleistocene stratigraphic units that contain important water-bearing intervals. The resulting detailed data on lithology, ages, and environments make this site an important reference section for the subsurface geology of the region. Dark glauconitic to...",//lccn.loc.gov/2011388331
Palace of the Legion of Honor.,"The Franco-Prussian War was brought about by rising tensions between France and Prussia in the 1860s. France, under Emperor Napoleon III, was determined to check the growth of Prussian power and avenge what it saw as a series of diplomatic humiliations. Prussia, under Chancellor Otto von Bismarck, believed that a Prussian-led war of the German states against France would be a decisive act leading...",https://www.loc.gov/item/2021669967/
Partial View of the Ministry of Finance.,"The Franco-Prussian War was brought about by rising tensions between France and Prussia in the 1860s. France, under Emperor Napoleon III, was determined to check the growth of Prussian power and avenge what it saw as a series of diplomatic humiliations. Prussia, under Chancellor Otto von Bismarck, believed that a Prussian-led war of the German states against France would be a decisive act leading...",https://www.loc.gov/item/2021669969/
Partial View of the Destroyed Balcony of the Ministry of Finance.,"The Franco-Prussian War was brought about by rising tensions between France and Prussia in the 1860s. France, under Emperor Napoleon III, was determined to check the growth of Prussian power and avenge what it saw as a series of diplomatic humiliations. Prussia, under Chancellor Otto von Bismarck, believed that a Prussian-led war of the German states against France would be a decisive act leading...",https://www.loc.gov/item/2021669243/
General View of the Ministry of Finance.,"The Franco-Prussian War was brought about by rising tensions between France and Prussia in the 1860s. France, under Emperor Napoleon III, was determined to check the growth of Prussian power and avenge what it saw as a series of diplomatic humiliations. Prussia, under Chancellor Otto von Bismarck, believed that a Prussian-led war of the German states against France would be a decisive act leading...",https://www.loc.gov/item/2021669244/
Château de Saint-Cloud: Southeastern Pavilion. View from the Main Lounge.,"The Franco-Prussian War was brought about by rising tensions between France and Prussia in the 1860s. France, under Emperor Napoleon III, was determined to check the growth of Prussian power and avenge what it saw as a series of diplomatic humiliations. Prussia, under Chancellor Otto von Bismarck, believed that a Prussian-led war of the German states against France would be a decisive act leading...",https://www.loc.gov/item/2021669245/
Château de Saint-Cloud: Main Southern Stairway.,"The Franco-Prussian War was brought about by rising tensions between France and Prussia in the 1860s. France, under Emperor Napoleon III, was determined to check the growth of Prussian power and avenge what it saw as a series of diplomatic humiliations. Prussia, under Chancellor Otto von Bismarck, believed that a Prussian-led war of the German states against France would be a decisive act leading...",https://www.loc.gov/item/2021669246/
Parc de Saint-Cloud.,"The Franco-Prussian War was brought about by rising tensions between France and Prussia in the 1860s. France, under Emperor Napoleon III, was determined to check the growth of Prussian power and avenge what it saw as a series of diplomatic humiliations. Prussia, under Chancellor Otto von Bismarck, believed that a Prussian-led war of the German states against France would be a decisive act leading...",https://www.loc.gov/item/2021669247/
Parc de Saint-Cloud: Bathing Pavilion and Armored Crossing of the Prussians.,"The Franco-Prussian War was brought about by rising tensions between France and Prussia in the 1860s. France, under Emperor Napoleon III, was determined to check the growth of Prussian power and avenge what it saw as a series of diplomatic humiliations. Prussia, under Chancellor Otto von Bismarck, believed that a Prussian-led war of the German states against France would be a decisive act leading...",https://www.loc.gov/item/2021669248/
Battery of the Montmartre Hills.,"The Franco-Prussian War was brought about by rising tensions between France and Prussia in the 1860s. France, under Emperor Napoleon III, was determined to check the growth of Prussian power and avenge what it saw as a series of diplomatic humiliations. Prussia, under Chancellor Otto von Bismarck, believed that a Prussian-led war of the German states against France would be a decisive act leading...",https://www.loc.gov/item/2021669249/
Palais Royal.,"The Franco-Prussian War was brought about by rising tensions between France and Prussia in the 1860s. France, under Emperor Napoleon III, was determined to check the growth of Prussian power and avenge what it saw as a series of diplomatic humiliations. Prussia, under Chancellor Otto von Bismarck, believed that a Prussian-led war of the German states against France would be a decisive act leading...",https://www.loc.gov/item/2021669250/
Rue des Rosiers: Montmartre Hills.,"The Franco-Prussian War was brought about by rising tensions between France and Prussia in the 1860s. France, under Emperor Napoleon III, was determined to check the growth of Prussian power and avenge what it saw as a series of diplomatic humiliations. Prussia, under Chancellor Otto von Bismarck, believed that a Prussian-led war of the German states against France would be a decisive act leading...",https://www.loc.gov/item/2021669251/
Barricade in the Rue de Rivoli and Rue Saint-Florentin.,"The Franco-Prussian War was brought about by rising tensions between France and Prussia in the 1860s. France, under Emperor Napoleon III, was determined to check the growth of Prussian power and avenge what it saw as a series of diplomatic humiliations. Prussia, under Chancellor Otto von Bismarck, believed that a Prussian-led war of the German states against France would be a decisive act leading...",https://www.loc.gov/item/2021669253/
Tuileries Palace; Garden View.,"The Franco-Prussian War was brought about by rising tensions between France and Prussia in the 1860s. France, under Emperor Napoleon III, was determined to check the growth of Prussian power and avenge what it saw as a series of diplomatic humiliations. Prussia, under Chancellor Otto von Bismarck, believed that a Prussian-led war of the German states against France would be a decisive act leading...",https://www.loc.gov/item/2021669254/
The Wise Guide (Library of Congress),A monthly Web magazine of historical highlights and fascinating facts from the Library of Congress.,https://www.loc.gov/wiseguide/mar10/index.html
Calef Brown,"Information about Calef Brown, author and illustrator of books for young people and contributor to ""The Exquisite Corpse Adventure.""",https://www.read.gov/exquisite-corpse/brown.html
Tax credit for oil production in European countries,not given,https://www.loc.gov/item/2021700130/
"Nicole Hollander ""Oh No, It's Monday, and I've Run Out of Ideas: A Cartoonist's Crisis""(Prints and Photographs Reading Room, Library of Congress)","Nicole Hollander ""Oh No, It's Monday, and I've Run Out of Ideas: A Cartoonist's Crisis"" (Prints and Photographs Reading Room, Library of Congress)",https://www.loc.gov/rr/print/video/hollander/hollander.html
"Biology, Genetics, Natural History, Zoology: Science Subject Guides (Science Reference Services | Science, Technology and Business Division","Biology, Genetics, Natural History, Zoology: Science Subject Guides (Science Reference Services | Science, Technology and Business Division | Library of Congress)",https://www.loc.gov/rr/scitech/subjectguides/biologysg.html
Friendshape: 2015 National Book Festival,"Tom Lichtenheld & Amy Krouse Rosenthal discuss 'Friendshape' at the 2015 Library of Congress National Book Festival in Washington, D.C.",https://www.loc.gov/item/webcast-6998/
Bangladesh: New Plant Quarantine Law Enacted,"(May 11, 2011) The Bangladeshi Parliament passed the Plant Quarantine Act 2011 on March 20, 2011. This Law provides for the controlled export and import of plants, microbes, and soil. It strengthens the authority of the government to take steps to prevent the introduction of alien insects and diseases into the country. The new Law […]",https://www.loc.gov/item/global-legal-monitor/2011-05-11/bangladesh-new-plant-quarantine-law-enacted/
UNKNOWN PHOTOGRAPHER. Brünnhilde. 1936 | Portraits | Explore | Not an Ostrich: & Other Images from America's Library | Exhibitions at the Library of Congress,"Organized by the Annenberg Space for Photography in Los Angeles and drawn from the photography collections of the Library of Congress, presents a taste of this institution’s spectacular holdings of more than 14 million photographs. The images reproduced for this exhibition, made between 1839 and today, trace the evolution of photography, from daguerreotypes and other early processes to contemporary digital technology.",https://www.loc.gov/exhibitions/images-from-americas-library/about-this-exhibition/portraits/unknown-photographer-brunhilde/
Switzerland: Parliament Passes Agreement with United States on UBS,"(June 23, 2010) On June 15, 2010, the National Council, Switzerland's lower house of parliament, reversed its initial, June 8 rejection of the deal and approved an agreement with the United States to settle tax evasion lawsuits lodged by U.S. authorities against the Swiss banking giant UBS AG. The vote was 81-61, made possible after […]",https://www.loc.gov/item/global-legal-monitor/2010-06-23/switzerland-parliament-passes-agreement-with-united-states-on-ubs/
